deal_number_version,unit_id,outlet,daypart,st_id,selling_title,advertiser,deal_name,deal_type,booked_week_monday,week_num,year,quarter,inv_len,inventory_type_code,feature,broadcast_date,actual_air_datetime,adu_ind,count_in_audience_totals,booked_dollars,rc_dollars,posting_status,primary_demo_code,primary_demo_selling_imps_booked,primary_demo_internal_estimates_or_actuals,hh_demo_selling_imps_booked,hh_demo_internal_estimates_or_actuals,a18_49_selling_imps,a18_49_post_internal_estimates_or_actuals,w18_49_selling_imps,w18_49_post_internal_estimates_or_actuals,m18_49_selling_imps,m18_49_post_internal_estimates_or_actuals,k2_11_selling_imps,k2_11_post_post_internal_estimates_or_actuals,p2_plus_selling_imps,p2_plus_post_internal_estimates_or_actuals,data_stream_set,rate_card_name,agency_name_buying,deal_flight_start_date,deal_flight_end_date,isci_code,brand,deal_status,business_date
188008-167,156789914,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),P&G - Dentsu,P&G Dentsu TUDN/Sports Portfolio 23-24 UF v3,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,"$3,193","$4,447",IE,M18-64,"162,191","68,480","197,420","83,315","148,220","62,580","51,020","21,541","97,200","41,040","26,266","11,090","304,487","128,558",Program Live+SD,2023-2024 Upfront Ratecard,Carat North America,09/25/2023,09/29/2024,,H1B- Head & Shoulders Base Hair Care,Order,2024-05-01
188038-109,157104791,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Target Corp.,TUDN Target 23-24 UF v1,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,"$3,624","$4,447",IE,A18-54,"189,713","80,098","197,421","83,315","148,221","62,580","51,020","21,541","97,201","41,040","26,267","11,090","304,488","128,558",Program Live+SD,2023-2024 Upfront Ratecard,Essence Global,09/25/2023,12/29/2024,,HMS,Order,2024-05-01
188038-109,157104792,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Target Corp.,TUDN Target 23-24 UF v1,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,"$3,623","$4,447",IE,A18-54,"189,712","80,098","197,420","83,315","148,220","62,580","51,020","21,541","97,200","41,040","26,266","11,090","304,487","128,558",Program Live+SD,2023-2024 Upfront Ratecard,Essence Global,09/25/2023,12/29/2024,,HMS,Order,2024-05-01
188288-62,153838525,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),"Home Depot, The",THD LMX 23.24 UF v1,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$7,273","$8,893",IE,A25-49,"252,872","106,766","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,OMD/New York,09/25/2023,09/29/2024,,FMD- Female Doers,Order,2024-05-01
188288-62,153838524,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),"Home Depot, The",THD LMX 23.24 UF v1,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$7,273","$8,893",IE,A25-49,"252,872","106,766","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,OMD/New York,09/25/2023,09/29/2024,,FMD- Female Doers,Order,2024-05-01
188080-78,156733650,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),P&G - Dentsu,P&G Dentsu TUDN/Sports Homecare 2024 v2,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,"$3,082","$4,447",IE,A18+,"266,037","112,324","197,421","83,315","148,221","62,580","51,020","21,541","97,201","41,040","26,267","11,090","304,488","128,558",Program Live+SD,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,09/29/2024,,TB-Tide Laundry,Order,2024-05-01
188080-78,156733651,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),P&G - Dentsu,P&G Dentsu TUDN/Sports Homecare 2024 v2,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,"$3,082","$4,447",IE,A18+,"266,036","112,324","197,420","83,315","148,220","62,580","51,020","21,541","97,200","41,040","26,266","11,090","304,487","128,558",Program Live+SD,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,09/29/2024,,MC- Mr Clean Surface Care,Order,2024-05-01
187922-121,153163887,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Heineken USA,Heineken LMX 23-24 UF V4,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$6,225","$8,893",IE,A21-49,"277,520","117,172","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,12/29/2024,,HHK,Order,2024-05-01
186760-168,153213903,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),T-Mobile,LMX TMO 23.24 UF v4,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$5,576","$8,893",IE,A18-49,"296,441","125,160","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Initiative North America,01/01/2024,12/29/2024,,TPOS-Post-paid,Order,2024-05-01
187299-148,151963485,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Verizon Wireless,LMX Verizon 23.24  UF v2,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$6,350","$8,893",IE,A18-49,"296,441","125,160","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Zenith Media,09/25/2023,09/29/2024,,MAGH- Verizon Apple,Order,2024-05-01
187176-49,151779999,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Samsung Electronics,TUDN Sports Samsung 23-24 UF v3,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$13,298","$8,893",IE,A18-49,"296,441","125,160","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Starcom Worldwide NY,09/25/2023,09/29/2024,,HP24 Hispanic Phones 2024,Order,2024-05-01
188187-89,157311029,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),General Motors Corp.,GM LMX 23-24 UF v4,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$6,818","$8,893",IE,A18-49,"296,441","125,160","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Carat North America,09/25/2023,09/29/2024,,HOH-Chevy Truck Multiline,Order,2024-05-01
188187-89,153602546,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),General Motors Corp.,GM LMX 23-24 UF v4,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$6,818","$8,893",IE,A18-49,"296,441","125,160","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Carat North America,09/25/2023,09/29/2024,,HOH-Chevy Truck Multiline,Order,2024-05-01
187176-49,153439569,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Samsung Electronics,TUDN Sports Samsung 23-24 UF v3,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$13,298","$8,893",IE,A18-49,"296,441","125,160","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Starcom Worldwide NY,09/25/2023,09/29/2024,,HP24 Hispanic Phones 2024,Order,2024-05-01
187299-148,151963486,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Verizon Wireless,LMX Verizon 23.24  UF v2,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$6,350","$8,893",IE,A18-49,"296,441","125,160","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Zenith Media,09/25/2023,09/29/2024,,MAGH- Verizon Apple,Order,2024-05-01
189323-14,154972446,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Capital One,Capital One Bank LMX 2Q24-3Q24 V1,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$15,116","$8,893",IE,A18-49,"296,441","125,160","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Horizon Media Inc.,09/25/2023,09/29/2024,,Bank,Order,2024-05-01
187299-148,151963489,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Verizon Wireless,LMX Verizon 23.24  UF v2,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$6,350","$8,893",IE,A18-49,"296,441","125,160","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Zenith Media,09/25/2023,09/29/2024,,MAGH- Verizon Apple,Order,2024-05-01
187299-148,151963490,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Verizon Wireless,LMX Verizon 23.24  UF v2,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$6,350","$8,893",IE,A18-49,"296,441","125,160","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Zenith Media,09/25/2023,09/29/2024,,MAGH- Verizon Apple,Order,2024-05-01
186760-168,153220405,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),T-Mobile,LMX TMO 23.24 UF v4,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$5,576","$8,893",IE,A18-49,"296,441","125,160","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Initiative North America,01/01/2024,12/29/2024,,TPOS-Post-paid,Order,2024-05-01
187299-148,151963488,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Verizon Wireless,LMX Verizon 23.24  UF v2,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$6,350","$8,893",IE,A18-49,"296,441","125,160","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Zenith Media,09/25/2023,09/29/2024,,MAGH- Verizon Apple,Order,2024-05-01
186760-168,152663016,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),T-Mobile,LMX TMO 23.24 UF v4,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$5,576","$8,893",IE,A18-49,"296,441","125,160","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Initiative North America,01/01/2024,12/29/2024,,TPOS-Post-paid,Order,2024-05-01
187299-148,151963487,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Verizon Wireless,LMX Verizon 23.24  UF v2,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$6,350","$8,893",IE,A18-49,"296,441","125,160","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Zenith Media,09/25/2023,09/29/2024,,MAGH- Verizon Apple,Order,2024-05-01
188882-66,154565423,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Volkswagen,VW LMX 1Q-3Q 23-24 UF v1,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$6,443","$8,893",IE,A25-54,"335,855","141,802","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,PHD,09/25/2023,09/29/2024,,ID4,Order,2024-05-01
186810-116,152146140,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Subaru of America,Subaru Sports 2024 v4,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$16,108","$9,486",IE,A25-54,"335,855","141,802","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,BPN,09/25/2023,09/29/2024,,OBW-OUTBACK,Order,2024-05-01
188038-109,153438724,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Target Corp.,TUDN Target 23-24 UF v1,Regular,5/6/24,6,2024,2,30,NR, ,,,N,Y,"$7,247","$8,893",IE,A18-54,"379,424","160,196","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Essence Global,09/25/2023,12/29/2024,,HMS,Order,2024-05-01
188038-109,153322423,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Target Corp.,TUDN Target 23-24 UF v1,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$7,247","$8,893",IE,A18-54,"379,424","160,196","394,841","166,630","296,441","125,160","102,040","43,081","194,401","82,079","52,533","22,180","608,975","257,115",Program Live+SD,2023-2024 Upfront Ratecard,Essence Global,09/25/2023,12/29/2024,,HMS,Order,2024-05-01
187024-39,155603062,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),"Expedia, Inc.",LMX Expedia UF 23/24 v6,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$15,662","$10,227",IE,A25-54,"386,232","170,936","454,066","200,833","340,905","150,876","117,344","51,933","223,561","98,943","60,416","26,737","700,322","309,945",BD Program Live+SD,2023-2024 Upfront Ratecard,Expedia Group,01/01/2024,12/29/2024,,BEX,Order,2024-05-01
187024-39,155519012,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),"Expedia, Inc.",LMX Expedia UF 23/24 v6,Regular,4/29/24,5,2024,2,30,NR, ,,,N,Y,"$15,662","$10,227",IE,A25-54,"386,232","170,936","454,066","200,833","340,905","150,876","117,344","51,933","223,561","98,943","60,416","26,737","700,322","309,945",BD Program Live+SD,2023-2024 Upfront Ratecard,Expedia Group,01/01/2024,12/29/2024,,BEX,Order,2024-05-01
187922-121,157303769,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Heineken USA,Heineken LMX 23-24 UF V4,Regular,4/29/24,5,2024,2,60,INI,Stoppage Break Cut-In,,,N,Y,"$3,286",$0,IE,A21-49,"163,032","234,344","231,956","333,260","174,148","250,320","59,942","86,162","114,206","164,158","30,862","44,360","357,748","514,230",Program Live+SD,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,12/29/2024,,HHK,Order,2024-05-01
187922-121,157303770,TUDN,SPORTS,275287,LMX Playoffs: Live Games (M-SU 6A-6A),Heineken USA,Heineken LMX 23-24 UF V4,Regular,4/29/24,5,2024,2,60,INI,Stoppage Break Cut-In,,,N,Y,"$3,286",$0,IE,A21-49,"163,032","234,344","231,956","333,260","174,148","250,320","59,942","86,162","114,206","164,158","30,862","44,360","357,748","514,230",Program Live+SD,2023-2024 Upfront Ratecard,Carat North America,01/01/2024,12/29/2024,,HHK,Order,2024-05-01
187487-29,156896014,Univision Network,WKEND DAYTIME,262599,Weekend Day Entertainment (SAT 12-7P),"SC Johnson & Son, Inc.",SCJ UVN 23-24 UF v1,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,"$1,054","$1,037",IE,W18-49,"18,000","15,462","66,000","54,001","36,000","29,662","18,000","15,462","17,000","14,200","9,000","7,847","94,000","77,179",Comm'l Live +3,2023-2024 Upfront Ratecard,PHD,04/01/2024,09/29/2024,,Various,Order,2024-05-01
187487-29,156896012,Univision Network,WKEND DAYTIME,262599,Weekend Day Entertainment (SAT 12-7P),"SC Johnson & Son, Inc.",SCJ UVN 23-24 UF v1,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,"$1,054","$1,037",IE,W18-49,"18,000","15,462","66,000","54,001","36,000","29,662","18,000","15,462","17,000","14,200","9,000","7,847","94,000","77,179",Comm'l Live +3,2023-2024 Upfront Ratecard,PHD,04/01/2024,09/29/2024,,Various,Order,2024-05-01
187487-29,156896013,Univision Network,WKEND DAYTIME,262599,Weekend Day Entertainment (SAT 12-7P),"SC Johnson & Son, Inc.",SCJ UVN 23-24 UF v1,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,"$1,055","$1,037",IE,W18-49,"19,000","15,462","66,000","54,001","36,000","29,662","19,000","15,462","18,000","14,200","10,000","7,847","94,000","77,179",Comm'l Live +3,2023-2024 Upfront Ratecard,PHD,04/01/2024,09/29/2024,,Various,Order,2024-05-01
187487-29,156896011,Univision Network,WKEND DAYTIME,262599,Weekend Day Entertainment (SAT 12-7P),"SC Johnson & Son, Inc.",SCJ UVN 23-24 UF v1,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,"$1,055","$1,037",IE,W18-49,"19,000","15,462","66,000","54,001","36,000","29,662","19,000","15,462","18,000","14,200","10,000","7,847","94,000","77,179",Comm'l Live +3,2023-2024 Upfront Ratecard,PHD,04/01/2024,09/29/2024,,Various,Order,2024-05-01
191051-4,156896336,Univision Network,WKEND DAYTIME,262599,Weekend Day Entertainment (SAT 12-7P),TBA,Farmacia de Ahorro 2Q-4Q24 SCATTER,Regular,5/13/24,7,2024,2,30,NR, ,,,N,Y,"$3,420","$2,850",IE,A18+,"223,938","242,814","187,560","188,205","99,001","80,559","53,674","48,916","45,327","31,643","26,171","18,182","260,650","274,064",BD Comm'l Live +3,2023-2024 Upfront Ratecard,Univision Communications,04/01/2024,12/29/2024,,TBA,Most Likely,2024-05-01
187164-35,157314232,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),Molson Coors Beverage Company,UVN MolsonCoors Prime 23/24 UF Plan v3,Regular,4/29/24,5,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,M21-34,,"7,780",,"108,361",,"41,632",,"22,398",,"19,234",,"10,877",,"141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,Connect @ Publicis Media,01/01/2024,09/29/2024,,Topo Chico,Order,2024-05-01
187164-35,157314229,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),Molson Coors Beverage Company,UVN MolsonCoors Prime 23/24 UF Plan v3,Regular,4/29/24,5,2024,2,15,NR, ,,,Y,Y,$0,$0,IE,M21-34,,"7,780",,"108,361",,"41,632",,"22,398",,"19,234",,"10,877",,"141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,Connect @ Publicis Media,01/01/2024,09/29/2024,,Topo Chico,Order,2024-05-01
187487-29,156896051,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),"SC Johnson & Son, Inc.",SCJ UVN 23-24 UF v1,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,"$1,495","$1,470",IE,W18-49,"27,000","22,398","126,000","108,361","50,000","41,632","27,000","22,398","23,000","19,234","13,000","10,877","166,000","141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,PHD,04/01/2024,09/29/2024,,Various,Order,2024-05-01
187487-29,156896048,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),"SC Johnson & Son, Inc.",SCJ UVN 23-24 UF v1,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,"$1,495","$1,470",IE,W18-49,"27,000","22,398","126,000","108,361","50,000","41,632","27,000","22,398","23,000","19,234","12,000","10,877","166,000","141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,PHD,04/01/2024,09/29/2024,,Various,Order,2024-05-01
187487-29,156896053,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),"SC Johnson & Son, Inc.",SCJ UVN 23-24 UF v1,Regular,4/29/24,5,2024,2,15,NR, ,,,N,Y,"$1,495","$1,470",IE,W18-49,"27,000","22,398","126,000","108,361","50,000","41,632","27,000","22,398","23,000","19,234","13,000","10,877","166,000","141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,PHD,04/01/2024,09/29/2024,,Various,Order,2024-05-01
189962-99,157040904,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),Poshmark,2024 Poshmark DR UNI,DR-Regular,4/29/24,5,2024,2,15,DR, ,,,N,Y,$600,$0,IE,HH,"126,246","108,361","126,246","108,361","49,857","41,632","26,917","22,398","22,940","19,234","12,264","10,877","166,021","141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,Horizon Media Inc.,01/01/2024,06/30/2024,,2D24 2nd Quarter 2024 DR,Order,2024-05-01
189962-99,157040915,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),Poshmark,2024 Poshmark DR UNI,DR-Regular,4/29/24,5,2024,2,15,DR, ,,,N,Y,$600,$0,IE,HH,"126,246","108,361","126,246","108,361","49,857","41,632","26,917","22,398","22,940","19,234","12,264","10,877","166,021","141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,Horizon Media Inc.,01/01/2024,06/30/2024,,2D24 2nd Quarter 2024 DR,Order,2024-05-01
189962-99,157040907,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),Poshmark,2024 Poshmark DR UNI,DR-Regular,4/29/24,5,2024,2,15,DR, ,,,N,Y,$600,$0,IE,HH,"126,246","108,361","126,246","108,361","49,857","41,632","26,917","22,398","22,940","19,234","12,264","10,877","166,021","141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,Horizon Media Inc.,01/01/2024,06/30/2024,,2D24 2nd Quarter 2024 DR,Order,2024-05-01
189962-99,157040914,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),Poshmark,2024 Poshmark DR UNI,DR-Regular,4/29/24,5,2024,2,15,DR, ,,,N,Y,$600,$0,IE,HH,"126,246","108,361","126,246","108,361","49,857","41,632","26,917","22,398","22,940","19,234","12,264","10,877","166,021","141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,Horizon Media Inc.,01/01/2024,06/30/2024,,2D24 2nd Quarter 2024 DR,Order,2024-05-01
189962-99,157040909,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),Poshmark,2024 Poshmark DR UNI,DR-Regular,4/29/24,5,2024,2,15,DR, ,,,N,Y,$600,$0,IE,HH,"126,246","108,361","126,246","108,361","49,857","41,632","26,917","22,398","22,940","19,234","12,264","10,877","166,021","141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,Horizon Media Inc.,01/01/2024,06/30/2024,,2D24 2nd Quarter 2024 DR,Order,2024-05-01
189962-99,157040906,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),Poshmark,2024 Poshmark DR UNI,DR-Regular,4/29/24,5,2024,2,15,DR, ,,,N,Y,$600,$0,IE,HH,"126,246","108,361","126,246","108,361","49,857","41,632","26,917","22,398","22,940","19,234","12,264","10,877","166,021","141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,Horizon Media Inc.,01/01/2024,06/30/2024,,2D24 2nd Quarter 2024 DR,Order,2024-05-01
189962-99,157040913,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),Poshmark,2024 Poshmark DR UNI,DR-Regular,4/29/24,5,2024,2,15,DR, ,,,N,Y,$600,$0,IE,HH,"126,246","108,361","126,246","108,361","49,857","41,632","26,917","22,398","22,940","19,234","12,264","10,877","166,021","141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,Horizon Media Inc.,01/01/2024,06/30/2024,,2D24 2nd Quarter 2024 DR,Order,2024-05-01
189962-99,157040912,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),Poshmark,2024 Poshmark DR UNI,DR-Regular,4/29/24,5,2024,2,15,DR, ,,,N,Y,$600,$0,IE,HH,"126,246","108,361","126,246","108,361","49,857","41,632","26,917","22,398","22,940","19,234","12,264","10,877","166,021","141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,Horizon Media Inc.,01/01/2024,06/30/2024,,2D24 2nd Quarter 2024 DR,Order,2024-05-01
189962-99,157040908,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),Poshmark,2024 Poshmark DR UNI,DR-Regular,4/29/24,5,2024,2,15,DR, ,,,N,Y,$600,$0,IE,HH,"126,246","108,361","126,246","108,361","49,857","41,632","26,917","22,398","22,940","19,234","12,264","10,877","166,021","141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,Horizon Media Inc.,01/01/2024,06/30/2024,,2D24 2nd Quarter 2024 DR,Order,2024-05-01
189962-99,157040911,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),Poshmark,2024 Poshmark DR UNI,DR-Regular,4/29/24,5,2024,2,15,DR, ,,,N,Y,$600,$0,IE,HH,"126,246","108,361","126,246","108,361","49,857","41,632","26,917","22,398","22,940","19,234","12,264","10,877","166,021","141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,Horizon Media Inc.,01/01/2024,06/30/2024,,2D24 2nd Quarter 2024 DR,Order,2024-05-01
189962-99,157040905,Univision Network,WKEND DAYTIME,262609,Weekend Day Entertainment (SUN 9A-7P),Poshmark,2024 Poshmark DR UNI,DR-Regular,4/29/24,5,2024,2,15,DR, ,,,N,Y,$600,$0,IE,HH,"126,246","108,361","126,246","108,361","49,857","41,632","26,917","22,398","22,940","19,234","12,264","10,877","166,021","141,435",Comm'l Live +3,2023-2024 Upfront Ratecard,Horizon Media Inc.,01/01/2024,06/30/2024,,2D24 2nd Quarter 2024 DR,Order,2024-05-01
